Customer_ID,Income,Age,Marital_Status,Education_Level,Kidhome,Teenhome,Customer_Join_Date,Customer_Names,ROI,Impressions,CPC,CAC,Clicks
1100,47025,42,Married,2n Cycle,0,1,2018-06-13 10:59:23,Asma Zafar,0,6300,3.091836735,173.1428571,385
1101,70566,52,Single,Graduation,0,1,2018-07-07 10:59:23,Ali Khan,0,1800,7.76344086,240.6666667,180
1102,31605,41,Married,PhD,1,0,2017-08-23 10:59:23,Ayesha Malik,0,4200,3.606060606,39.66666667,60
1103,52034,47,Divorced,Master,1,1,2018-02-15 10:59:23,Hassan Raza,0,4200,4.111111111,86.33333333,120
1104,48526,41,Single,Graduation,1,0,2018-09-24 10:59:23,Fatima Javed,0,1800,3.46969697,38.16666667,60
1105,46734,66,Married,Graduation,0,1,2017-08-19 10:59:23,Zain Ahmed,0,4900,2.774193548,86,210
1106,39552,58,Divorced,Graduation,1,1,2017-09-18 10:59:23,Sana Tariq,0,5600,3.161290323,98,210
1107,86358,54,Single,Graduation,1,1,2017-05-09 10:59:23,Umar Farooq,0,4800,20.55769231,534.5,150
1108,46931,43,Together,Graduation,2,1,2019-01-23 10:59:23,Nadia Iqbal,0,1800,3.444444444,20.66666667,30
1109,16581,35,Single,Basic,0,0,2017-10-13 10:59:23,Bilal Hussain,0,2000,4.2,4.2,0
1110,63998,68,Divorced,2n Cycle,0,0,2018-09-20 10:59:23,Hina Shah,0,2400,9.777777778,352,210
1111,67381,69,Married,Master,0,1,2017-10-16 10:59:23,Kamran Aslam,1,4200,13.43939394,147.8333333,60
1112,25930,53,Single,Graduation,1,1,2018-07-11 10:59:23,Rabia Noor,0,3500,0.666666667,4,25
1113,42693,42,Married,Graduation,1,0,2019-03-08 10:59:23,Tariq Mehmood,0,3500,1.952380952,11.71428571,35
1114,85606,44,Together,Graduation,0,1,2017-08-13 10:59:23,Saima Gul,1,2100,8.626728111,267.4285714,210
1115,72903,35,Single,Graduation,0,0,2018-07-30 10:59:23,Shahzad Anwar,3,2400,4.569444444,164.5,210
1116,49669,46,Together,2n Cycle,1,0,2019-02-22 10:59:23,Mariam Yousaf,0,4200,3.263736264,84.85714286,175
1117,36778,52,Married,PhD,1,1,2017-05-06 10:59:23,Imran Qureshi,0,4500,1.725,27.6,75
1118,85696,58,Divorced,PhD,0,0,2018-02-01 10:59:23,Bushra Ansari,0,600,20.65079365,433.6666667,120
1119,10979,31,Divorced,Master,0,0,2019-02-20 10:59:23,Naveed Akhtar,0,2500,0.575,9.2,75
1120,49678,59,Married,Graduation,0,1,2017-11-03 10:59:23,Asma Zafar,0,4900,2.718894009,84.28571429,210
1121,56129,67,Together,Master,0,1,2018-03-21 10:59:23,Ali Khan,0,2400,6.322580645,196,180
1122,37155,31,Married,Graduation,1,0,2017-11-01 10:59:23,Ayesha Malik,0,3000,2.151515152,23.66666667,60
1123,21282,42,Divorced,2n Cycle,1,0,2019-02-09 10:59:23,Hassan Raza,0,3600,0.666666667,7.333333333,60
1124,33419,58,Single,PhD,0,1,2018-05-18 10:59:23,Fatima Javed,0,2800,3.090909091,34,40
1125,63285,75,Widow,Graduation,0,0,2018-08-06 10:59:23,Zain Ahmed,0,2100,8.930875576,276.8571429,210
1126,21255,46,Together,Master,1,0,2018-10-22 10:59:23,Sana Tariq,0,2000,2.072727273,22.8,50
1127,42162,39,Together,Graduation,1,0,2018-08-20 10:59:23,Umar Farooq,1,4200,1.053571429,16.85714286,105
1128,54450,64,Together,Graduation,1,1,2017-06-15 10:59:23,Nadia Iqbal,0,4800,4.724637681,217.3333333,270
1129,57744,66,Married,PhD,0,1,2018-08-13 10:59:23,Bilal Hussain,0,4000,3.408695652,156.8,225
1130,26576,34,Single,Graduation,1,0,2017-07-14 10:59:23,Hina Shah,1,2700,0.75,4.5,15
1131,57513,77,Widow,PhD,0,0,2018-04-06 10:59:23,Kamran Aslam,0,4200,6.397515528,294.2857143,315
1132,68142,56,Together,Graduation,0,1,2017-05-30 10:59:23,Rabia Noor,0,4200,7.966386555,406.2857143,350
1133,7500,41,Married,Graduation,0,1,2017-05-30 10:59:23,Tariq Mehmood,0,3200,0.75,4.5,20
1134,83145,46,Together,Graduation,0,0,2017-06-23 10:59:23,Saima Gul,1,1400,9.445054945,245.5714286,175
1135,54197,60,Married,Master,0,1,2019-01-02 10:59:23,Shahzad Anwar,0,500,14.3,85.8,25
1136,23091,57,Single,PhD,1,1,2019-02-26 10:59:23,Mariam Yousaf,0,2800,2.090909091,23,40
1137,46049,44,Married,Graduation,1,1,2018-04-21 10:59:23,Imran Qureshi,0,4200,6.237179487,162.1666667,150
1138,56715,46,Together,Graduation,0,0,2017-09-05 10:59:23,Bushra Ansari,0,2800,8.023809524,288.8571429,245
1139,79410,59,Married,Graduation,0,0,2019-02-27 10:59:23,Naveed Akhtar,0,600,28.13541667,450.1666667,90
1140,57304,69,Married,Graduation,0,1,2017-12-10 10:59:23,Asma Zafar,0,3500,7.301587302,262.8571429,245
1141,44375,55,Married,Graduation,0,1,2018-12-22 10:59:23,Ali Khan,0,3000,4.071428571,85.5,120
1142,54450,64,Together,Graduation,1,1,2017-06-15 10:59:23,Ayesha Malik,0,4800,4.724637681,217.3333333,270
1143,59594,55,Married,Graduation,0,1,2017-07-21 10:59:23,Hassan Raza,1,3500,2.390243902,98,200
1144,80685,26,Together,Graduation,0,0,2017-05-23 10:59:23,Fatima Javed,0,1400,8.755760369,271.4285714,210
1145,40344,46,Married,PhD,0,1,2018-07-14 10:59:23,Zain Ahmed,0,2800,5.142857143,108,80
1146,62710,48,Married,Graduation,0,1,2018-02-21 10:59:23,Sana Tariq,0,2800,8.095238095,170,140
1147,48985,52,Married,2n Cycle,0,1,2018-04-05 10:59:23,Umar Farooq,0,2100,3.19047619,19.14285714,35
1148,35322,52,Together,Graduation,1,2,2017-05-23 10:59:23,Nadia Iqbal,0,5600,2.415584416,26.57142857,70
1149,77142,72,Married,Graduation,0,0,2018-02-27 10:59:23,Bilal Hussain,0,1400,12.14965986,255.1428571,140
1150,81657,51,Single,Graduation,0,0,2018-10-23 10:59:23,Hina Shah,0,700,18.69642857,299.1428571,105
1151,14421,24,Married,Basic,0,0,2018-11-18 10:59:23,Kamran Aslam,1,1500,0.361111111,2.166666667,15
1152,20130,46,Married,2n Cycle,0,0,2018-12-16 10:59:23,Rabia Noor,0,4000,1.266666667,7.6,25
1153,74214,30,Married,PhD,0,0,2017-05-27 10:59:23,Tariq Mehmood,0,3500,11.69337979,479.4285714,280
1154,66726,63,Married,Master,1,1,2018-10-13 10:59:23,Saima Gul,1,3500,1.907317073,78.2,200
1155,23724,41,Together,Basic,1,0,2017-10-09 10:59:23,Shahzad Anwar,0,4800,1.848484848,20.33333333,60
1156,47353,60,Married,Master,0,1,2018-08-14 10:59:23,Mariam Yousaf,0,3000,6.575757576,72.33333333,60
1157,33444,68,Married,Master,1,1,2017-08-04 10:59:23,Imran Qureshi,0,2400,1.333333333,8,15
1158,54386,39,Married,Graduation,0,1,2018-02-15 10:59:23,Bushra Ansari,0,1800,9.052083333,144.8333333,90
1159,28510,39,Divorced,Graduation,1,1,2018-01-12 10:59:23,Naveed Akhtar,0,2500,2.272727273,25,50
1160,90638,29,Single,Master,0,0,2018-11-14 10:59:23,Asma Zafar,1,700,21.6875,347,105
1161,48070,70,Together,Graduation,0,1,2017-10-14 10:59:23,Ali Khan,0,4900,3.379790941,138.5714286,280
1162,43140,63,Married,Graduation,0,1,2017-10-06 10:59:23,Ayesha Malik,0,3600,3.555555556,74.66666667,120
1163,54959,59,Divorced,PhD,0,1,2017-10-20 10:59:23,Hassan Raza,1,2800,6.565217391,302,180
1164,15056,62,Single,Basic,1,1,2018-02-01 10:59:23,Fatima Javed,0,3000,1.363636364,15,60
1165,26954,49,Single,Graduation,1,0,2019-02-06 10:59:23,Zain Ahmed,0,2800,1.291666667,7.75,20
1166,22327,35,Single,Graduation,1,0,2018-05-03 10:59:23,Sana Tariq,0,2500,1.1,6.6,25
1167,44393,55,Married,Graduation,1,1,2018-05-23 10:59:23,Umar Farooq,0,2000,3.2,19.2,25
1168,62000,68,Single,PhD,0,1,2018-05-26 10:59:23,Nadia Iqbal,1,1600,8.064516129,250,120
1169,31497,58,Together,PhD,0,1,2017-09-06 10:59:23,Bilal Hussain,0,4800,3.135416667,50.16666667,90
1170,45894,46,Married,2n Cycle,0,2,2018-11-28 10:59:23,Hina Shah,0,2500,2.466666667,14.8,25
1171,78579,50,Divorced,Master,0,0,2017-09-22 10:59:23,Kamran Aslam,0,1800,21.53846154,560,150
1172,67369,51,Widow,Master,0,1,2017-08-18 10:59:23,Rabia Noor,2,2400,4.37962963,157.6666667,210
1173,58401,60,Divorced,Graduation,0,1,2019-01-19 10:59:23,Tariq Mehmood,0,2000,3.5,21,25
1174,62307,68,Single,Graduation,0,1,2018-11-18 10:59:23,Saima Gul,0,3000,2.301587302,48.33333333,120
1175,43641,51,Married,Master,1,1,2018-01-21 10:59:23,Shahzad Anwar,0,3600,3.484848485,38.33333333,60
1176,63841,52,Divorced,Master,0,1,2018-01-20 10:59:23,Mariam Yousaf,0,4200,4.826086957,222,315
1177,46891,55,Married,2n Cycle,0,1,2018-06-02 10:59:23,Imran Qureshi,0,2400,2.772727273,30.5,60
1178,70091,51,Married,Master,1,0,2017-12-30 10:59:23,Bushra Ansari,1,4800,7.371794872,191.6666667,150
1179,78075,48,Married,PhD,0,0,2019-01-04 10:59:23,Naveed Akhtar,0,700,16.21428571,259.4285714,105
1180,59184,59,Widow,2n Cycle,0,1,2017-06-10 10:59:23,Asma Zafar,0,3500,9.271889401,287.4285714,210
1181,54809,43,Married,Graduation,1,1,2018-06-12 10:59:23,Ali Khan,0,2400,4.409090909,48.5,60
1182,58113,61,Married,Graduation,0,1,2017-10-26 10:59:23,Ayesha Malik,0,4900,4.186335404,192.5714286,315
1183,51412,62,Married,Master,0,1,2018-10-01 10:59:23,Hassan Raza,0,2800,3.232142857,51.71428571,105
1184,15287,41,Divorced,Graduation,1,0,2017-07-11 10:59:23,Fatima Javed,1,4900,0.428571429,2.571428571,35
1185,66636,63,Together,Master,0,0,2018-05-18 10:59:23,Zain Ahmed,0,500,26.975,431.6,75
1186,50965,64,Married,Master,0,1,2017-11-21 10:59:23,Sana Tariq,1,5600,1.837535014,93.71428571,350
1187,84618,55,Married,PhD,0,0,2018-08-23 10:59:23,Umar Farooq,1,1200,8.989247312,278.6666667,180
1188,18351,30,Married,Graduation,0,0,2018-07-30 10:59:23,Nadia Iqbal,0,4200,1.090909091,12,60
1189,40451,63,Together,PhD,0,2,2018-11-17 10:59:23,Bilal Hussain,1,2000,1.625,9.75,20
1190,36317,55,Together,Graduation,0,1,2018-02-20 10:59:23,Hina Shah,0,4200,2.46875,39.5,90
1191,42213,63,Together,Graduation,0,1,2018-07-13 10:59:23,Kamran Aslam,1,4200,2.189102564,56.91666667,150
1192,65748,65,Together,Graduation,0,1,2018-01-14 10:59:23,Rabia Noor,0,700,13.27272727,146,70
1193,77044,48,Together,Graduation,0,1,2018-07-28 10:59:23,Tariq Mehmood,1,2800,3.924603175,141.2857143,245
1194,74918,51,Together,Graduation,0,0,2017-12-11 10:59:23,Saima Gul,1,1800,12.55448718,326.4166667,150
1195,56721,48,Married,Graduation,1,1,2017-08-01 10:59:23,Shahzad Anwar,0,3600,3.46031746,72.66666667,120
1196,42160,45,Single,Graduation,1,1,2018-03-29 10:59:23,Mariam Yousaf,0,4200,3.116883117,34.28571429,70
1197,61559,55,Single,Graduation,0,1,2018-04-17 10:59:23,Imran Qureshi,0,2100,6.74829932,141.7142857,140
1198,33629,57,Together,PhD,1,1,2017-05-09 10:59:23,Bushra Ansari,0,3600,4.625,74,60
1199,68682,29,Together,PhD,0,0,2018-07-07 10:59:23,Naveed Akhtar,0,1200,24.65079365,517.6666667,120
1200,34377,57,Single,Graduation,0,1,2017-10-20 10:59:23,Asma Zafar,0,3500,2.072727273,22.8,50
1201,8940,34,Single,Basic,1,0,2017-05-23 10:59:23,Ali Khan,0,5600,1.053571429,16.85714286,105
1202,26228,47,Married,Graduation,1,0,2018-06-23 10:59:23,Ayesha Malik,0,5600,0.761904762,4.571428571,35
1203,77297,63,Divorced,2n Cycle,0,0,2017-10-27 10:59:23,Hassan Raza,1,2800,4.10989011,106.8571429,175
1204,40211,39,Married,Graduation,1,1,2018-04-30 10:59:23,Fatima Javed,1,4800,0.931818182,10.25,60
1205,33438,62,Widow,PhD,1,1,2018-06-23 10:59:23,Zain Ahmed,0,3500,2.181818182,24,70
1206,75032,61,Married,PhD,0,1,2018-01-27 10:59:23,Sana Tariq,0,1500,18.32307692,476.4,125
1207,61284,65,Single,PhD,0,0,2018-07-13 10:59:23,Umar Farooq,1,4200,1.954081633,109.4285714,385
1208,22518,34,Married,Graduation,1,0,2017-07-23 10:59:23,Nadia Iqbal,1,2500,0.536363636,5.9,50
1209,54730,45,Married,Master,0,1,2018-05-16 10:59:23,Bilal Hussain,0,2800,4.74829932,99.71428571,140
1210,38452,65,Married,Master,1,1,2018-12-29 10:59:23,Hina Shah,0,2800,2.1875,35,60
1211,44421,49,Divorced,Graduation,1,1,2017-11-16 10:59:23,Kamran Aslam,0,4800,2.288461538,59.5,150
1212,38197,34,Together,PhD,1,0,2018-03-30 10:59:23,Rabia Noor,0,3000,2.055555556,12.33333333,30
1213,41986,42,Divorced,Graduation,0,1,2018-11-10 10:59:23,Tariq Mehmood,0,2400,0.979166667,15.66666667,90
1214,28427,37,Together,Graduation,1,0,2017-12-20 10:59:23,Saima Gul,0,4000,1.563636364,17.2,50
1215,37395,44,Together,PhD,1,0,2019-01-31 10:59:23,Shahzad Anwar,0,3000,1.866666667,11.2,25
1216,64722,49,Married,Graduation,1,0,2019-02-24 10:59:23,Mariam Yousaf,0,3600,6.422764228,263.3333333,240
1217,55249,64,Together,Master,0,1,2019-01-16 10:59:23,Imran Qureshi,0,1800,3.606060606,39.66666667,60
1218,84906,48,Together,Graduation,0,0,2018-07-05 10:59:23,Bushra Ansari,3,1400,4.271978022,111.0714286,175
1219,28691,31,Married,Graduation,1,0,2018-04-04 10:59:23,Naveed Akhtar,0,4000,1.866666667,11.2,25
1220,44213,68,Single,Graduation,1,1,2018-08-30 10:59:23,Asma Zafar,0,3600,4.393939394,48.33333333,60
1221,25707,36,Single,Basic,1,0,2018-10-19 10:59:23,Ali Khan,0,3500,0.9,5.4,25
1222,59062,53,Married,PhD,2,1,2018-07-04 10:59:23,Ayesha Malik,0,2400,1.878787879,20.66666667,60
1223,76624,58,Single,Graduation,0,1,2019-02-22 10:59:23,Hassan Raza,1,700,4.576923077,119,175
1224,66000,73,Together,Master,0,0,2019-01-19 10:59:23,Fatima Javed,0,600,37,222,30
1225,27683,42,Together,PhD,1,0,2017-05-05 10:59:23,Zain Ahmed,0,4800,3.225806452,100,180
1226,1730,49,Divorced,Graduation,0,0,2019-02-16 10:59:23,Sana Tariq,0,6000,3.333333333,3.333333333,0
1227,7500,28,Single,Basic,1,0,2017-09-03 10:59:23,Umar Farooq,0,6300,1.410714286,22.57142857,105
1228,40521,52,Together,Graduation,1,1,2018-01-04 10:59:23,Nadia Iqbal,0,2000,8.5,8.5,0
1229,20427,47,Together,PhD,1,0,2018-12-23 10:59:23,Bilal Hussain,0,3200,0.75,4.5,20
1230,65106,45,Married,Graduation,0,1,2019-02-22 10:59:23,Hina Shah,1,3000,4.607317073,188.9,200
1231,69969,55,Married,PhD,0,0,2018-05-28 10:59:23,Kamran Aslam,2,1800,7.817460317,164.1666667,120
1232,67433,68,Married,Graduation,0,2,2018-04-16 10:59:23,Rabia Noor,1,2800,4.433179724,137.4285714,210
1233,77766,53,Married,PhD,0,1,2017-11-23 10:59:23,Tariq Mehmood,1,3600,4.382440476,245.4166667,330
1234,74716,48,Married,Graduation,0,1,2018-06-13 10:59:23,Saima Gul,0,2800,6.261904762,225.4285714,245
1235,68118,57,Divorced,Graduation,0,1,2018-07-19 10:59:23,Shahzad Anwar,0,3600,6.199186992,254.1666667,240
1236,55158,50,Married,PhD,1,1,2017-04-30 10:59:23,Mariam Yousaf,0,4200,3.657407407,131.6666667,210
1237,62972,65,Married,2n Cycle,0,1,2017-05-04 10:59:23,Imran Qureshi,0,3600,3.657407407,131.6666667,210
1238,74190,45,Married,Graduation,0,1,2019-02-10 10:59:23,Bushra Ansari,0,1400,7.850340136,164.8571429,140
1239,39356,44,Married,Graduation,1,1,2018-12-18 10:59:23,Naveed Akhtar,1,2400,0.708333333,4.25,20
1240,76653,51,Together,Graduation,0,0,2018-05-17 10:59:23,Asma Zafar,2,1400,9.764172336,205.047619,140
1241,35860,47,Divorced,PhD,1,1,2019-02-17 10:59:23,Ali Khan,1,3000,0.805555556,4.833333333,30
1242,90687,37,Divorced,PhD,0,0,2018-02-20 10:59:23,Ayesha Malik,1,1400,7.963133641,246.8571429,210
1243,73450,38,Together,Master,0,0,2018-09-05 10:59:23,Hassan Raza,2,2100,4.674603175,168.2857143,245
1244,31454,60,Married,Graduation,1,1,2018-04-06 10:59:23,Fatima Javed,0,3200,1.772727273,19.5,40
1245,47139,68,Single,Graduation,1,1,2018-12-05 10:59:23,Zain Ahmed,0,3500,2.181818182,24,50
1246,83829,45,Divorced,Graduation,0,0,2018-07-09 10:59:23,Sana Tariq,3,600,6.962301587,146.2083333,120
1247,53378,57,Married,PhD,1,1,2017-06-25 10:59:23,Umar Farooq,0,4800,4.768115942,219.3333333,270
1248,19656,50,Together,Graduation,1,0,2017-11-09 10:59:23,Nadia Iqbal,0,4900,1.350649351,14.85714286,70
1249,45579,72,Married,PhD,0,1,2018-05-21 10:59:23,Bilal Hussain,0,3000,3.447619048,72.4,100
1250,85485,62,Single,2n Cycle,0,0,2019-03-22 10:59:23,Hina Shah,0,1400,12.24884793,379.7142857,210
1251,55956,76,Married,Graduation,0,0,2019-01-06 10:59:23,Kamran Aslam,1,2400,4.361111111,157,210
1252,64191,57,Single,Master,0,1,2017-10-23 10:59:23,Rabia Noor,0,1800,10.28846154,267.5,150
1253,38808,48,Single,Graduation,1,0,2017-05-27 10:59:23,Tariq Mehmood,1,5600,1.186813187,30.85714286,175
1254,57183,54,Married,Master,1,1,2017-12-18 10:59:23,Saima Gul,0,4800,3.913043478,180,270
1255,23748,52,Divorced,Master,1,0,2017-08-22 10:59:23,Shahzad Anwar,0,4800,1.96969697,21.66666667,60
1256,66303,49,Married,Graduation,0,1,2017-11-27 10:59:23,Mariam Yousaf,1,4800,12.70833333,203.3333333,90
1257,37368,45,Married,Master,1,0,2018-09-16 10:59:23,Imran Qureshi,1,2400,0.541666667,3.25,20
1258,40800,56,Married,Graduation,1,2,2017-10-02 10:59:23,Bushra Ansari,0,4200,1.854166667,29.66666667,90
1259,71847,42,Divorced,Graduation,0,0,2017-06-22 10:59:23,Naveed Akhtar,1,2100,4.525345622,140.2857143,210
1260,46149,45,Married,Graduation,0,1,2018-08-30 10:59:23,Asma Zafar,0,3000,4.294871795,111.6666667,150
1261,78687,37,Together,Graduation,0,0,2017-05-10 10:59:23,Ali Khan,1,1400,12.85034014,269.8571429,140
1262,49118,49,Divorced,2n Cycle,0,0,2017-05-19 10:59:23,Ayesha Malik,2,4900,2.298136646,105.7142857,315
1263,37633,63,Married,PhD,1,1,2017-06-21 10:59:23,Hassan Raza,0,4500,2.466666667,14.8,25
1264,39767,69,Together,Master,0,0,2018-04-21 10:59:23,Fatima Javed,0,5600,3.476190476,125.1428571,245
1265,26997,69,Married,Basic,0,0,2017-08-06 10:59:23,Zain Ahmed,0,4900,3.945578231,82.85714286,140
1266,33986,50,Divorced,Graduation,1,0,2017-12-13 10:59:23,Sana Tariq,0,4200,2.111111111,12.66666667,30
1267,57091,48,Married,PhD,0,1,2017-08-24 10:59:23,Umar Farooq,1,3500,2.139130435,98.4,225
1268,46831,51,Married,2n Cycle,1,1,2018-03-09 10:59:23,Nadia Iqbal,0,2400,2.166666667,13,30
1269,83151,48,Married,Master,0,0,2017-11-11 10:59:23,Bilal Hussain,3,1400,5.868131868,152.5714286,175
1270,52531,49,Married,Graduation,0,0,2017-09-30 10:59:23,Hina Shah,0,4200,5.30952381,191.1428571,245
1271,15759,64,Married,Graduation,0,0,2018-06-06 10:59:23,Kamran Aslam,0,4200,0.777777778,4.666666667,30
1272,22804,49,Single,Graduation,1,0,2018-05-01 10:59:23,Rabia Noor,0,4500,0.872727273,9.6,50
1273,43050,47,Married,2n Cycle,1,0,2018-12-17 10:59:23,Tariq Mehmood,0,3500,1.766233766,19.42857143,70
1274,42997,43,Single,PhD,1,1,2018-09-07 10:59:23,Saima Gul,0,2100,0.555555556,3.333333333,15
1275,48918,57,Single,PhD,1,1,2019-01-11 10:59:23,Shahzad Anwar,0,1600,5.083333333,30.5,20
1276,60033,66,Together,Master,0,1,2018-12-28 10:59:23,Mariam Yousaf,0,1400,3.896103896,42.85714286,70
1277,34043,42,Together,PhD,1,0,2018-07-26 10:59:23,Imran Qureshi,0,5400,1.181818182,13,60
1278,57811,54,Together,Graduation,0,1,2018-03-25 10:59:23,Bushra Ansari,1,3500,2.873015873,103.4285714,245
1279,78569,74,Married,Graduation,0,0,2018-11-20 10:59:23,Naveed Akhtar,1,700,11.16326531,234.4285714,140
1280,7500,42,Single,Graduation,1,1,2017-09-27 10:59:23,Asma Zafar,0,3600,0.909090909,10,60
1281,94384,67,Together,Graduation,0,0,2017-12-03 10:59:23,Ali Khan,3,1400,5.851648352,152.1428571,175
1282,23148,35,Married,2n Cycle,0,0,2018-11-19 10:59:23,Ayesha Malik,0,4200,0.727272727,8,60
1283,44267,50,Divorced,Graduation,1,1,2017-11-26 10:59:23,Hassan Raza,0,5400,3.314102564,86.16666667,150
1284,71626,41,Married,Graduation,0,0,2017-08-02 10:59:23,Fatima Javed,1,1800,7.673076923,199.5,150
1285,60894,54,Together,Graduation,0,1,2018-03-29 10:59:23,Zain Ahmed,0,4200,5.08496732,259.3333333,300
1286,50200,44,Together,Graduation,1,1,2018-01-02 10:59:23,Sana Tariq,0,4800,3.092592593,111.3333333,210
1287,81051,55,Married,PhD,0,0,2019-02-21 10:59:23,Umar Farooq,2,1200,6.292735043,163.6111111,150
1288,65169,38,Married,Graduation,0,0,2018-10-15 10:59:23,Nadia Iqbal,4,2400,2.241176471,114.3,200
1289,59868,48,Together,Graduation,0,1,2018-04-22 10:59:23,Bilal Hussain,0,3600,5.732142857,321,330
1290,65695,60,Married,PhD,0,1,2018-11-01 10:59:23,Hina Shah,0,2400,8.333333333,216.6666667,150
1291,64857,64,Single,Master,0,0,2017-08-24 10:59:23,Kamran Aslam,0,2400,13.86111111,499,210
1292,45143,55,Together,Master,0,1,2018-05-27 10:59:23,Rabia Noor,0,4200,3.166666667,98.16666667,180
1293,74805,65,Together,2n Cycle,0,1,2018-08-07 10:59:23,Tariq Mehmood,0,1000,11.38095238,239,100
1294,59060,31,Married,2n Cycle,1,0,2018-10-12 10:59:23,Saima Gul,0,2400,5.041666667,80.66666667,90
1295,27238,58,Single,PhD,1,1,2018-01-19 10:59:23,Shahzad Anwar,0,3600,1.6875,27,60
1296,47009,55,Together,Graduation,0,1,2018-07-02 10:59:23,Mariam Yousaf,0,2800,6.392857143,102.2857143,105
1297,46094,47,Married,2n Cycle,1,1,2019-03-11 10:59:23,Imran Qureshi,0,4200,2.111111111,12.66666667,30
1298,40321,48,Married,Graduation,1,1,2018-04-29 10:59:23,Bushra Ansari,0,4200,1.5625,25,90
1299,37235,36,Together,Graduation,1,0,2018-11-02 10:59:23,Naveed Akhtar,0,2400,1.722222222,10.33333333,30
1300,81843,60,Married,Master,0,0,2018-01-21 10:59:23,Asma Zafar,0,2100,16.53846154,430,175
1301,46692,62,Together,Master,0,1,2018-03-07 10:59:23,Ali Khan,0,4200,2.847926267,88.28571429,210
1302,77382,52,Together,Graduation,0,1,2018-10-08 10:59:23,Ayesha Malik,1,700,5.423076923,141,175
1303,37774,43,Single,Graduation,2,0,2017-06-04 10:59:23,Hassan Raza,1,6300,1.178571429,42.42857143,245
1304,18393,46,Married,Basic,1,0,2018-12-28 10:59:23,Fatima Javed,0,4800,0.958333333,15.33333333,90
1305,72828,58,Married,Master,0,1,2017-11-15 10:59:23,Zain Ahmed,0,4200,15.83870968,491,180
1306,24711,38,Married,Graduation,0,0,2019-01-17 10:59:23,Sana Tariq,0,4200,0.989583333,15.83333333,90
1307,45503,45,Married,PhD,1,0,2018-06-26 10:59:23,Umar Farooq,0,3500,2.714285714,43.42857143,105
1308,6560,38,Single,Master,0,0,2018-09-12 10:59:23,Nadia Iqbal,0,10200,10.36111111,62.16666667,30
1309,71604,75,Together,PhD,0,0,2018-08-18 10:59:23,Bilal Hussain,1,2800,3.829268293,157,280
1310,27244,41,Married,Graduation,1,0,2018-12-06 10:59:23,Hina Shah,0,4900,1.428571429,15.71428571,70
1311,48752,51,Married,Graduation,1,1,2017-09-12 10:59:23,Kamran Aslam,0,5400,3.397849462,105.3333333,180
1312,71434,58,Married,Graduation,0,1,2018-06-19 10:59:23,Rabia Noor,2,2800,3.259259259,117.3333333,245
1313,90842,72,Single,Graduation,0,0,2018-04-29 10:59:23,Tariq Mehmood,0,700,18.10884354,380.2857143,140
1314,88097,42,Married,Master,1,0,2017-05-19 10:59:23,Saima Gul,3,4500,2.480645161,76.9,150
1315,51948,45,Married,Graduation,0,1,2018-06-18 10:59:23,Shahzad Anwar,0,3500,2.967032967,77.14285714,175
1316,71853,38,Together,Graduation,0,0,2018-02-06 10:59:23,Mariam Yousaf,0,700,29.01298701,319.1428571,70
1317,35876,37,Married,Master,0,0,2019-01-19 10:59:23,Imran Qureshi,0,4200,2.053571429,32.85714286,105
1318,40049,68,Widow,Graduation,0,1,2018-07-17 10:59:23,Bushra Ansari,0,3000,1.833333333,11,25
1319,39660,38,Single,Graduation,1,0,2017-05-09 10:59:23,Naveed Akhtar,0,5400,2.375,85.5,210
1320,50127,58,Together,Graduation,0,1,2019-02-27 10:59:23,Asma Zafar,1,3600,1.955128205,50.83333333,150
1321,43263,43,Married,Master,0,1,2017-08-22 10:59:23,Ali Khan,0,3000,4.346153846,113,150
1322,62845,71,Married,Master,1,1,2017-07-02 10:59:23,Ayesha Malik,1,3200,17.875,286,60
1323,18929,30,Married,Graduation,0,0,2017-11-17 10:59:23,Hassan Raza,0,3600,3.722222222,22.33333333,30
1324,24367,38,Single,Basic,1,0,2017-12-19 10:59:23,Fatima Javed,0,4500,1.2,7.2,25
1325,33249,45,Single,Graduation,1,0,2017-11-21 10:59:23,Zain Ahmed,0,4200,1.818181818,20,70
1326,26887,61,Married,2n Cycle,0,1,2017-11-11 10:59:23,Sana Tariq,0,3000,1.266666667,7.6,25
1327,50150,37,Married,PhD,0,0,2018-03-21 10:59:23,Umar Farooq,0,3500,4.384615385,114,175
1328,62061,44,Together,Graduation,0,1,2018-06-01 10:59:23,Nadia Iqbal,1,3600,2.490196078,127,300
1329,85696,58,Divorced,PhD,0,0,2018-02-01 10:59:23,Bilal Hussain,0,600,20.65079365,433.6666667,120
1330,76542,64,Together,PhD,0,0,2017-12-29 10:59:23,Hina Shah,0,1200,23.31746032,489.6666667,120
1331,70515,27,Single,Graduation,0,0,2018-07-22 10:59:23,Kamran Aslam,0,1200,12.02150538,372.6666667,180
1332,18227,33,Together,Graduation,1,0,2017-08-09 10:59:23,Rabia Noor,0,5600,4.857142857,4.857142857,0
1333,69139,55,Married,Graduation,0,1,2018-10-28 10:59:23,Tariq Mehmood,0,2800,3.006802721,63.14285714,140
1334,69109,38,Married,Graduation,0,0,2017-08-10 10:59:23,Saima Gul,1,2800,6.728110599,208.5714286,210
1335,69627,58,Single,Graduation,0,1,2017-12-16 10:59:23,Shahzad Anwar,0,3500,5.630662021,230.8571429,280
